theta_arcmin,psf_sr-1,s_deg2_sr-1,encircled_energy
1.914437670975237538e+01,4.902638079661879260e+02,4.991255436521505118e+01,8.851683806712319358e-01
1.956637091966839748e+01,4.606908063299837295e+02,4.899227525639812342e+01,8.872320029676904474e-01
1.999766703143802360e+01,4.328928171843197106e+02,4.808798117125669336e+01,8.892575548863906887e-01
2.043847008431550094e+01,4.067649757104093737e+02,4.719954561811766780e+01,8.912457010120556911e-01
2.088898963717873514e+01,3.822084155514348822e+02,4.632683315063455609e+01,8.931971002365587387e-01
2.134943986815411421e+01,3.591299461960081771e+02,4.546970013208220962e+01,8.951124057787409605e-01
2.182003967643733588e+01,3.374417456538571400e+02,4.462799546042217003e+01,8.969922646210556350e-01
2.230101278635862982e+01,3.170610679075597318e+02,4.380156125542249157e+01,8.988373173136731120e-01
2.279258785374185692e+01,2.979099646186805330e+02,4.299023350912678154e+01,9.006481977349223289e-01
2.329499857460808343e+01,2.799150205645688629e+02,4.219384270097336298e+01,9.024255326928840582e-01
2.380848379627522604e+01,2.630071022828777814e+02,4.141221437886463264e+01,9.041699419845916630e-01
2.433328763090669966e+01,2.471211194042033128e+02,4.064516970748116620e+01,9.058820378079375235e-01
2.486965957156292362e+01,2.321957981587887332e+02,3.989252598512494075e+01,9.075624250746755495e-01
2.541785461081096997e+01,2.181734665506488398e+02,3.915409713036221717e+01,9.092117007510268634e-01
2.597813336194865386e+01,2.049998507014818756e+02,3.842969413971844261e+01,9.108304541845113622e-01
2.655076218290076184e+01,1.926238818770859780e+02,3.771912551765680632e+01,9.124192666247247230e-01
2.713601330284627267e+01,1.809975137204619102e+02,3.702219768004883349e+01,9.139787113837983812e-01
2.773416495163679230e+01,1.700755492281453769e+02,3.633871533231916828e+01,9.155093536149807587e-01
2.834550149206772218e+01,1.598154770193984859e+02,3.566848182341870910e+01,9.170117502813933674e-01
2.897031355506505435e+01,1.501773164615367477e+02,3.501129947675142517e+01,9.184864501791970559e-01
2.960889817785203348e+01,1.411234712287165678e+02,3.436696989914838696e+01,9.199339937269989109e-01
3.026155894516139711e+01,1.326185908858522282e+02,3.373529426895176897e+01,9.213549132139673414e-01
3.092860613356033639e+01,1.246294401038342983e+02,3.311607360423738555e+01,9.227497324217850405e-01
3.161035685895673097e+01,1.171247751268057442e+02,3.250910901217241644e+01,9.241189670566687386e-01
3.230713522735686638e+01,1.100752271268160456e+02,3.191420192047020521e+01,9.254631243281590258e-01
3.301927248894624256e+01,1.034531920956491007e+02,3.133115429187047241e+01,9.267827033231381684e-01
3.374710719556672700e+01,9.723272693794741883e+01,3.075976882253910460e+01,9.280781947723936165e-01
3.449098536166496132e+01,9.138945144386798347e+01,3.019984912524815002e+01,9.293500812506890751e-01
3.525126062878850774e+01,8.590045583336753054e+01,2.965119989816225043e+01,9.305988371443796314e-01
3.602829443370791296e+01,8.074421357778626884e+01,2.911362708002527810e+01,9.318249286861767233e-01
3.682245618024465728e+01,7.590049921764000374e+01,2.858693799250755774e+01,9.330288141083750153e-01
3.763412341488666613e+01,7.135031090842743140e+01,2.807094147044176324e+01,9.342109435234272619e-01
3.846368200627485123e+01,6.707579743878152101e+01,2.756544798064428292e+01,9.353717592436977535e-01
3.931152632864605323e+01,6.306018947743188363e+01,2.707026972998760783e+01,9.365116955387020603e-01
4.017805944931949824e+01,5.928773481718351235e+01,2.658522076335890816e+01,9.376311790523172984e-01
4.106369332031606234e+01,5.574363739545098895e+01,2.611011705211097933e+01,9.387306285599159583e-01
4.196884897420125782e+01,5.241399988181292002e+01,2.564477657358285256e+01,9.398104553057807786e-01
4.289395672424520711e+01,4.928576963356173479e+01,2.518901938223958936e+01,9.408710629120426994e-01
4.383945636899461817e+01,4.634668783032733330e+01,2.474266767295415903e+01,9.419128475667974953e-01
4.480579740135414113e+01,4.358524160854701535e+01,2.430554583692824266e+01,9.429361980877996041e-01
4.579343922227640462e+01,4.099061902584492145e+01,2.387748051072358990e+01,9.439414959713813280e-01
4.680285135916241046e+01,3.855266669427955861e+01,2.345830061885189011e+01,9.449291155986805357e-01
4.783451368907600454e+01,3.626184992992339318e+01,2.304783741034730937e+01,9.458994241549568693e-01
4.888891666687865012e+01,3.410921527436354950e+01,2.264592448972408079e+01,9.468527819599702466e-01
4.996656155839293234e+01,3.208635525146755185e+01,2.225239784269981058e+01,9.477895423015292309e-01
