theta_arcmin,psf_sr-1,s_deg2_sr-1,encircled_energy
2.465758055799722293e+00,8.823794488623167854e+04,1.490231726532015841e+02,4.126352021694592032e-01
2.520110079810574888e+00,8.477037168879597448e+04,1.495480000534133751e+02,4.188653054010635923e-01
2.575660170479722400e+00,8.139156100112223066e+04,1.499871322252184314e+02,4.251155251929067402e-01
2.632434736459718927e+00,7.810182546325125440e+04,1.503397797928004707e+02,4.313822677688155527e-01
2.690460768521755863e+00,7.490138534268988587e+04,1.506054461165587952e+02,4.376619131284652520e-01
2.749765852387140441e+00,7.179036890497840068e+04,1.507839489695927284e+02,4.439508264895875578e-01
2.810378181841619138e+00,6.876874833770350961e+04,1.508753009558846543e+02,4.502453696233999492e-01
2.872326572138772516e+00,6.583639799805243092e+04,1.508798324446310630e+02,4.565419119877357490e-01
2.935640473698859942e+00,6.299306221176047984e+04,1.507981290740752627e+02,4.628368415758056242e-01
3.000349986109622780e+00,6.023833624349174352e+04,1.506309802932633772e+02,4.691265754592368054e-01
3.066485872435704252e+00,5.757170949630986433e+04,1.503794738322706621e+02,4.754075699187952364e-01
3.134079573843488564e+00,5.499252322679461213e+04,1.500448812134416130e+02,4.816763301265128971e-01
3.203163224548308374e+00,5.249998863602150232e+04,1.496286811570471116e+02,4.879294193578074812e-01
3.273769667091132263e+00,5.009321520330763451e+04,1.491326199785641791e+02,4.941634676376547297e-01
3.345932467951992617e+00,4.777115951242744632e+04,1.485585405983284488e+02,5.003751798323499145e-01
3.419685933507571995e+00,4.553267901903267921e+04,1.479085048317026008e+02,5.065613431488221741e-01
3.495065126340542339e+00,4.337653013898310746e+04,1.471847629661327801e+02,5.127188339856858512e-01
3.572105881908404612e+00,4.130134100671514170e+04,1.463896252748395739e+02,5.188446241748707610e-01
3.650844825579754982e+00,3.930566532724065473e+04,1.455256003682610810e+02,5.249357865689211478e-01
3.731319390046076823e+00,3.738796126446616108e+04,1.445952855467617439e+02,5.309894999545168304e-01
3.813567833117336381e+00,3.554659706478209409e+04,1.436013365294119524e+02,5.370030533580290033e-01
3.897629255909841994e+00,3.377988784584152017e+04,1.425465647029841421e+02,5.429738496761002953e-01
3.983543621435013282e+00,3.208606623120689983e+04,1.414337737175755478e+02,5.488994086823318908e-01
4.071351773597895018e+00,3.046331282389418993e+04,1.402658298355565307e+02,5.547773694451543225e-01
4.161095456614454235e+00,2.890977737245581375e+04,1.390457131817176162e+02,5.606054921115503076e-01
4.252817334856886511e+00,2.742354333718913767e+04,1.377763028576562192e+02,5.663816591547123913e-01
4.346561013136360785e+00,2.600268042857062028e+04,1.364605691413692909e+02,5.721038760699161951e-01
4.442371057432859871e+00,2.464523573631011095e+04,1.351014897102144516e+02,5.777702715313677295e-01
4.540293016081960786e+00,2.334922643168704235e+04,1.337019555971135105e+02,5.833790971060464070e-01
4.640373441428621071e+00,2.211267588160107334e+04,1.322649172302116369e+02,5.889287264848067638e-01
4.742659911958289065e+00,2.093359693696754039e+04,1.307932476400789596e+02,5.944176542896684179e-01
4.847201054915829310e+00,1.981000337675870833e+04,1.292897562891694179e+02,5.998444945316137034e-01
4.954046569423036672e+00,1.873993231258362721e+04,1.277572887437365807e+02,6.052079786723099097e-01
5.063247250105728625e+00,1.772142046028193727e+04,1.261985311426452085e+02,6.105069533912009794e-01
5.174855011241634273e+00,1.675253190920113047e+04,1.246161488333129341e+02,6.157403780767265467e-01
5.288922911440569585e+00,1.583136291497863567e+04,1.230127926345120812e+02,6.209073220326555287e-01
5.405505178868641458e+00,1.495602411524534909e+04,1.213909280061691760e+02,6.260069614958986284e-01
5.524657237028446133e+00,1.412467052523449456e+04,1.197530277044890710e+02,6.310385764557681076e-01
5.646435731107545486e+00,1.333549159818479166e+04,1.181014712548304146e+02,6.360015472913707058e-01
5.770898554907732070e+00,1.258670967083463620e+04,1.164384978413141738e+02,6.408953513149273640e-01
5.898104878367885995e+00,1.187659837970839362e+04,1.147663451638675838e+02,6.457195591802713519e-01
6.028115175693510963e+00,1.120346771934283788e+04,1.130870953844125069e+02,6.504738312079607621e-01
6.160991254106327197e+00,1.056567369805197086e+04,1.114027413648118170e+02,6.551579136850611551e-01
6.296796283227577007e+00,9.961627335313365620e+03,1.097152699589743321e+02,6.597716350884710312e-01
6.435594825109022921e+00,9.389776252672705596e+03,1.080264564872264685e+02,6.643149023141479148e-01
6.577452864925905196e+00,8.848623715050631290e+03,1.063380557570054776e+02,6.687876969146354655e-01
6.722437842346471015e+00,8.336724290737212868e+03,1.046517581118830975e+02,6.731900713260544622e-01
6.870618683592947029e+00,7.852675190263829791e+03,1.029690783410560471e+02,6.775221451600934586e-01
7.022065834209247015e+00,7.395130180532983104e+03,1.012915265483220395e+02,6.817841015305643459e-01
7.176851292550957773e+00,6.962790077300516714e+03,9.962049516745442190e+01,6.859761834199329389e-01
7.335048644013541619e+00,6.554402918761167712e+03,9.795726051766837372e+01,6.900986901536794171e-01
7.496733096015014475e+00,6.168771104230787387e+03,9.630309686295706229e+01,6.941519739174204506e-01
7.661981513749740458e+00,5.804739640128177598e+03,9.465911591278491244e+01,6.981364363708741916e-01
7.830872456730343600e+00,5.461202745555525325e+03,9.302637549665514882e+01,7.020525253728431281e-01
8.003486216135090814e+00,5.137104918426173754e+03,9.140592281749738390e+01,7.059007317677028492e-01
8.179904852978523877e+00,4.831429672418182236e+03,8.979862061876578139e+01,7.096815863056610274e-01
8.360212237123469947e+00,4.543209519267955329e+03,8.820533841031942757e+01,7.133956566643776531e-01
8.544494087152985529e+00,4.271520155477443041e+03,8.662687869293712595e+01,7.170435445508185346e-01
8.732838011121188515e+00,4.015476440638175973e+03,8.506391954023374069e+01,7.206258829572227409e-01
8.925333548202338818e+00,3.774237788968722271e+03,8.351715044150628842e+01,7.241433334975633240e-01
9.122072211257998831e+00,3.547000956508474701e+03,8.198715501560634777e+01,7.275965838537057362e-01
9.323147530342465572e+00,3.333000691774884217e+03,8.047444981804586916e+01,7.309863453638675290e-01
9.528655097167201049e+00,3.131511661189750157e+03,7.897956677777801815e+01,7.343133506863336324e-01
9.738692610545371053e+00,2.941840503095298118e+03,7.750289736196292267e+01,7.375783515885130370e-01
9.953359922838100005e+00,2.763330040527855999e+03,7.604482683041482005e+01,7.407821168567623182e-01
1.017275908742454327e+01,2.595357296694816341e+03,7.460572808140047130e+01,7.439254302813108621e-01
1.039699440721831358e+01,2.437328119040167167e+03,7.318584960126047179e+01,7.470090887753603193e-01
1.062617248425334715e+01,2.288681149136357817e+03,7.178546434817836541e+01,7.500339005829979033e-01
1.086040227036278694e+01,2.148883586604301399e+03,7.040479068482251535e+01,7.530006835761362538e-01
1.109979511897494575e+01,2.017429468228505584e+03,6.904397468670318005e+01,7.559102636736286795e-01
1.134446483805101380e+01,1.893841400589288241e+03,6.770319003691236048e+01,7.587634733265167242e-01
1.159452774418964438e+01,1.777665848054019762e+03,6.638252327967269650e+01,7.615611501008031636e-01
1.185010271792416248e+01,1.668473857605738885e+03,6.508203667908406942e+01,7.643041353652938463e-01
1.211131126023866145e+01,1.565861162367249335e+03,6.380182228134069788e+01,7.669932730333851589e-01
1.237827755032988364e+01,1.469443298280372801e+03,6.254185588932094930e+01,7.696294084049195572e-01
1.265112850464231720e+01,1.378858264950504690e+03,6.130214346451744234e+01,7.722133870863849836e-01
1.292999383720459150e+01,1.293764240343422671e+03,6.008267748843790912e+01,7.747460539650083966e-01
1.321500612129585761e+01,1.213837250580860427e+03,5.888337544098798304e+01,7.772282522792496318e-01
1.350630085247145118e+01,1.138772598811670832e+03,5.770418965928399757e+01,7.796608227407988423e-01
1.380401651297782273e+01,1.068282178202646037e+03,5.654502791157374020e+01,7.820446027158540758e-01
1.410829463758735081e+01,1.002093888993156156e+03,5.540576488188523285e+01,7.843804254904548356e-01
1.441927988088431434e+01,9.399520188487060750e+02,5.428631064301936249e+01,7.866691195693951144e-01
1.473712008603406254e+01,8.816144455937554767e+02,5.318650363478638354e+01,7.889115080400508351e-01
1.506196635506800874e+01,8.268533156529693997e+02,5.210618988383287586e+01,7.911084079986731021e-01
1.539397312071793067e+01,7.754544414736840281e+02,5.104523820596437389e+01,7.932606300043454350e-01
1.573329821983367083e+01,7.272150182757432049e+02,5.000344058003987158e+01,7.953689775997208056e-01
1.608010296841917253e+01,6.819447482091400161e+02,4.898062688508435514e+01,7.974342468707319442e-01
1.643455223832251733e+01,6.394643572155642914e+02,4.797661402264442643e+01,7.994572260357514226e-01
1.679681453561640225e+01,5.996046382851211547e+02,4.699117848558768173e+01,8.014386950966841949e-01
1.716706208070636919e+01,5.622068997573483102e+02,4.602413403590972507e+01,8.033794255100994430e-01
1.754547089020480044e+01,5.271214008088583114e+02,4.507525629217412444e+01,8.052801798938488131e-01
1.793222086060967513e+01,4.942072397502485046e+02,4.414431282857598404e+01,8.071417117819000842e-01
1.832749585382779856e+01,4.633323291607389365e+02,4.323110768909115365e+01,8.089647653907058311e-01
1.873148378458322227e+01,4.343718215069557687e+02,4.233538412217902192e+01,8.107500754251891761e-01
1.914437670975237538e+01,4.072086432696720522e+02,4.145691200314895042e+01,8.124983669160996680e-01
1.956637091966839748e+01,3.817328603451678646e+02,4.059547338795123039e+01,8.142103550671777601e-01
1.999766703143802360e+01,3.578407162180475893e+02,3.975080421922460516e+01,8.158867451430550366e-01
2.043847008431550094e+01,3.354350459718641559e+02,3.892267697486335010e+01,8.175282323718524591e-01
2.088898963717873514e+01,3.144244212695115266e+02,3.811085028471138969e+01,8.191355018614051575e-01
2.134943986815411421e+01,2.947227974578937051e+02,3.731506482387511880e+01,8.207092285522099573e-01
2.182003967643733588e+01,2.762496167306409802e+02,3.653509620604195618e+01,8.222500771721090729e-01
2.230101278635862982e+01,2.589289393414168217e+02,3.577068566699994534e+01,8.237587022119562397e-01
2.279258785374185692e+01,2.426894975649925925e+02,3.502158171810768295e+01,8.252357479262307782e-01
2.329499857460808343e+01,2.274645707066275122e+02,3.428756447968452648e+01,8.266818483322251332e-01
2.380848379627522604e+01,2.131911633999081630e+02,3.356836406988283983e+01,8.280976272342124300e-01
2.433328763090669966e+01,1.998103453404026197e+02,3.286374477119233717e+01,8.294836982593739583e-01
2.486965957156292362e+01,1.872667964260239160e+02,3.217347429115610424e+01,8.308406648941702999e-01
2.541785461081096997e+01,1.755084265574721769e+02,3.149729474107708782e+01,8.321691205468252361e-01
2.597813336194865386e+01,1.644865134241522924e+02,3.083498051032078280e+01,8.334696486087046496e-01
2.655076218290076184e+01,1.541552313817118431e+02,3.018629084321192835e+01,8.347428225235422605e-01
2.713601330284627267e+01,1.444715442231584746e+02,2.955098089155144336e+01,8.359892058761777545e-01
2.773416495163679230e+01,1.353952022029762929e+02,2.892883622922051501e+01,8.372093524752737270e-01
2.834550149206772218e+01,1.268882749274625326e+02,2.831961091794504526e+01,8.384038064489645059e-01
2.897031355506505435e+01,1.189152434607621416e+02,2.772307628910035504e+01,8.395731023508996582e-01
2.960889817785203348e+01,1.114428491737009779e+02,2.713902237297416775e+01,8.407177652609164609e-01
3.026155894516139711e+01,1.044397505586959340e+02,2.656720822426860806e+01,8.418383109009607290e-01
3.092860613356033639e+01,9.787665275750069327e+01,2.600742195546505187e+01,8.429352457525862707e-01
3.161035685895673097e+01,9.172605728006914205e+01,2.545945033530382418e+01,8.440090671718860627e-01
3.230713522735686638e+01,8.596211658150222945e+01,2.492306777557149644e+01,8.450602635203541269e-01
3.301927248894624256e+01,8.056067185571976097e+01,2.439807596690345548e+01,8.460893142889631680e-01
3.374710719556672700e+01,7.549899983503699730e+01,2.388426052002774824e+01,8.470966902263386000e-01
3.449098536166496132e+01,7.075579510412842410e+01,2.338141112701717006e+01,8.480828534771698290e-01
3.525126062878850774e+01,6.631114468928142003e+01,2.288934310746791922e+01,8.490482577118478869e-01
3.602829443370791296e+01,6.214628020795401397e+01,2.240784257118445666e+01,8.499933482645174454e-01
3.682245618024465728e+01,5.824365832910572749e+01,2.193671802258683812e+01,8.509185622741750610e-01
3.763412341488666613e+01,5.458684331790189503e+01,2.147578706138494908e+01,8.518243288201148289e-01
3.846368200627485123e+01,5.116036978303830551e+01,2.102484898836987171e+01,8.527110690651810154e-01
3.931152632864605323e+01,4.794978991372047972e+01,2.058372734394000858e+01,8.535791963978794916e-01
4.017805944931949824e+01,4.494153783177836203e+01,2.015224073557264362e+01,8.544291165707137425e-01
4.106369332031606234e+01,4.212288008312003029e+01,1.973020385698854895e+01,8.552612278473148422e-01
4.196884897420125782e+01,3.948192040470789266e+01,1.931745391990287430e+01,8.560759211429975757e-01
4.289395672424520711e+01,3.700746568538479409e+01,1.891381178314690814e+01,8.568735801654210338e-01
4.383945636899461817e+01,3.468903655325708257e+01,1.851910769706749349e+01,8.576545815630526315e-01
4.480579740135414113e+01,3.251683658316878223e+01,1.813318987978557573e+01,8.584192950614456530e-01
4.579343922227640462e+01,3.048163739223005564e+01,1.775588464055683247e+01,8.591680836086826867e-01
4.680285135916241046e+01,2.857482035882716076e+01,1.738703917481584327e+01,8.599013035174333242e-01
4.783451368907600454e+01,2.678830626980492013e+01,1.702650384903723335e+01,8.606193046024961379e-01
4.888891666687865012e+01,2.511450273980790371e+01,1.667411953244563705e+01,8.613224303246307390e-01
4.996656155839293234e+01,2.354631857708318066e+01,1.632974654184954488e+01,8.620110179280330298e-01
5.106796067870552491e+01,2.207709240541613127e+01,1.599323818879841497e+01,8.626853985768712096e-01
5.219363763572312109e+01,2.070057912610720052e+01,1.566444913918607007e+01,8.633458974960368515e-01
5.334412757909694136e+01,1.941094556975518159e+01,1.534325223448036013e+01,8.639928341042583115e-01
5.451997745463417999e+01,1.820270041663942706e+01,1.502950425888129260e+01,8.646265221483711017e-01
