theta_arcmin,psf_sr-1,s_deg2_sr-1,encircled_energy
3.345932467951992617e+00,4.296831761201680638e+04,1.336226840955384603e+02,5.602948247994132824e-01
3.419685933507571995e+00,4.118354406569906860e+04,1.337807604925218925e+02,5.658745435858519857e-01
3.495065126340542339e+00,3.945252356677594798e+04,1.338698672066676352e+02,5.714594204607796879e-01
3.572105881908404612e+00,3.777477175644285307e+04,1.338899548411557134e+02,5.770465754687138515e-01
3.650844825579754982e+00,3.614977046688055270e+04,1.338411907436077684e+02,5.826331311348219577e-01
3.731319390046076823e+00,3.457696387828443403e+04,1.337239527439098481e+02,5.882162213835296916e-01
3.813567833117336381e+00,3.305575562220723077e+04,1.335388216961431453e+02,5.937930001704611049e-01
3.897629255909841994e+00,3.158550677463422471e+04,1.332865729357716305e+02,5.993606497801344801e-01
3.983543621435013282e+00,3.016553467762260698e+04,1.329681667712519584e+02,6.049163887465623946e-01
4.071351773597895018e+00,2.879511252469064857e+04,1.325847381351103991e+02,6.104574793590937798e-01
4.161095456614454235e+00,2.747346964245811250e+04,1.321375855232797107e+02,6.159812347210794625e-01
4.252817334856886511e+00,2.619979239931449047e+04,1.316281593531545866e+02,6.214850253343886521e-01
4.346561013136360785e+00,2.497322567110201635e+04,1.310580498705058687e+02,6.269662851882240595e-01
4.442371057432859871e+00,2.379287479390665976e+04,1.304289747332183538e+02,6.324225173361119889e-01
4.540293016081960786e+00,2.265780793499316860e+04,1.297427663959444146e+02,6.378512989501693431e-01
4.640373441428621071e+00,2.156705881463020705e+04,1.290013594143826481e+02,6.432502858468408524e-01
4.742659911958289065e+00,2.051962971394634224e+04,1.282067777811952283e+02,6.486172164831168763e-01
4.847201054915829310e+00,1.951449470695063064e+04,1.273611223977866871e+02,6.539499154267706116e-01
4.954046569423036672e+00,1.855060305834684186e+04,1.264665587774963598e+02,6.592462963082685867e-01
5.063247250105728625e+00,1.762688273267518889e+04,1.255253050664243801e+02,6.645043642658898797e-01
5.174855011241634273e+00,1.674224396453403460e+04,1.245396204583322231e+02,6.697222178989151731e-01
5.288922911440569585e+00,1.589558284407370775e+04,1.235117940700297225e+02,6.748980507467451373e-01
5.405505178868641458e+00,1.508578487652934200e+04,1.224441343335777077e+02,6.800301523144032245e-01
5.524657237028446133e+00,1.431172847918695879e+04,1.213389589516635994e+02,6.851169086669502972e-01
5.646435731107545486e+00,1.357228838378239016e+04,1.201985854528025186e+02,6.901568026171572834e-01
5.770898554907732070e+00,1.286633891685137678e+04,1.190253223737123562e+02,6.951484135320218360e-01
5.898104878367885995e+00,1.219275713492210161e+04,1.178214610874158979e+02,7.000904167847632475e-01
6.028115175693510963e+00,1.155042579562122046e+04,1.165892682874275010e+02,7.049815828794535610e-01
6.160991254106327197e+00,1.093823614971098505e+04,1.153309791308580685e+02,7.098207762757531292e-01
6.296796283227577007e+00,1.035509054275739618e+04,1.140487910364607842e+02,7.146069539412123195e-01
6.435594825109022921e+00,9.799904818524628354e+03,1.127448581275808266e+02,7.193391636582372461e-01
6.577452864925905196e+00,9.271610519284793554e+03,1.114212863046695219e+02,7.240165421123685441e-01
6.722437842346471015e+00,8.769156881015440376e+03,1.100801289274771619e+02,7.286383127877309462e-01
