theta_arcmin,psf_sr-1,s_deg2_sr-1,encircled_energy
1.594297795608178303e+00,1.989451939477312844e+05,1.404655559800839910e+02,7.662951989835163902e-01
1.629440461719935396e+00,1.859316211384940543e+05,1.371285070869266463e+02,7.692043419886961386e-01
1.665357767917656551e+00,1.793751777306110307e+05,1.381894657613870550e+02,7.782919256292277765e-01
1.702066789378873235e+00,1.759023524023917562e+05,1.415540640047455554e+02,7.837185602246830030e-01
1.739584977664540455e+00,1.720261942073715036e+05,1.446050226699487382e+02,7.871863516098219771e-01
1.777930169015553119e+00,1.651248272215104080e+05,1.449904087429310096e+02,7.970131771184705283e-01
1.817120592832139003e+00,1.545301661498459289e+05,1.417353795517749973e+02,8.014153250180680033e-01
1.857174880340162426e+00,1.425870086672488542e+05,1.366101785751576472e+02,8.055035425154594142e-01
1.898112073448454451e+00,1.312957213691787038e+05,1.313989140937457307e+02,8.137006358537420825e-01
1.939951633801385800e+00,1.216574139167885296e+05,1.271797258244547066e+02,8.180754510435205296e-01
1.982713452030979928e+00,1.140737583481335460e+05,1.245670431863960630e+02,8.219066731213112709e-01
2.026417857212970297e+00,1.101410907118310861e+05,1.256333325265484007e+02,8.288610197622119369e-01
2.071085626531293578e+00,1.067326054766596935e+05,1.271717711217160343e+02,8.332735245597344687e-01
2.116737995155615337e+00,1.018656330824528704e+05,1.267825255014738985e+02,8.403530754928018043e-01
2.163396666336582896e+00,9.490759736766750575e+04,1.233873936792826669e+02,8.448889912473402930e-01
2.211083821723605514e+00,8.714193965066026431e+04,1.183409729380916104e+02,8.479030396952162985e-01
2.259822131910065313e+00,8.085742102905490901e+04,1.147006554914809442e+02,8.548436248203172827e-01
2.309634767210974715e+00,7.665767208969366038e+04,1.135899066630332328e+02,8.584036504215453167e-01
2.360545408678203394e+00,7.439342185741254070e+04,1.151480937909186082e+02,8.643594926254209998e-01
2.412578259358507893e+00,7.231341529354639351e+04,1.169174116860183119e+02,8.690330840773095034e-01
2.465758055799722293e+00,6.847734541194644407e+04,1.156499200124698348e+02,8.736312787695066362e-01
2.520110079810574888e+00,6.248213613281577273e+04,1.102281175789950254e+02,8.787787255061878522e-01
