theta_arcmin,psf_sr-1,s_deg2_sr-1,encircled_energy
1.017275908742454327e+01,3.995186279235098255e+02,1.148449893826717449e+01,9.904050390034466744e-01
1.039699440721831358e+01,3.374332026726100935e+02,1.013213421219398214e+01,9.908147784377077105e-01
1.062617248425334715e+01,2.657157780311619035e+02,8.334289168153585337e+00,9.912185722457381720e-01
1.086040227036278694e+01,2.579273499987830292e+02,8.450583922626965006e+00,9.915972091047708936e-01
1.109979511897494575e+01,2.526731231964159576e+02,8.647418408784536936e+00,9.919270196211360524e-01
1.134446483805101380e+01,2.100818514718961012e+02,7.510244262841904828e+00,9.922414166494175625e-01
1.159452774418964438e+01,1.691566749696986562e+02,6.316736593876905559e+00,9.925433967339079011e-01
1.185010271792416248e+01,1.543111672395720291e+02,6.019204316865742754e+00,9.928270682504376499e-01
1.211131126023866145e+01,1.514793742754974346e+02,6.172105387812969468e+00,9.930881018153526751e-01
1.237827755032988364e+01,1.469698629304753865e+02,6.255272318590163749e+00,9.933320404923657865e-01
1.265112850464231720e+01,1.309404914702737983e+02,5.821434296376560624e+00,9.935593542990649452e-01
1.292999383720459150e+01,1.132808934551285631e+02,5.260787997401993543e+00,9.937666029628144937e-01
1.321500612129585761e+01,9.600575060249987303e+01,4.657249276635435642e+00,9.939790396780754378e-01
1.350630085247145118e+01,8.390809039736795683e+01,4.251813195444482218e+00,9.941712877676457394e-01
1.380401651297782273e+01,7.400042321106336374e+01,3.916901434205244836e+00,9.943614459994033483e-01
1.410829463758735081e+01,6.673864218170945151e+01,3.689979110611376623e+00,9.945360639504634559e-01
1.441927988088431434e+01,6.111460187179707049e+01,3.529633636087588844e+00,9.947039790152436556e-01
1.473712008603406254e+01,5.545063975048822869e+01,3.345255590332697704e+00,9.948647654774753768e-01
1.506196635506800874e+01,5.078736197762881943e+01,3.200490191921718353e+00,9.950176577505334130e-01
1.539397312071793067e+01,4.761450160349020422e+01,3.134282875199589480e+00,9.951594745309074730e-01
1.573329821983367083e+01,4.588076002941427589e+01,3.154769635172714359e+00,9.952996310008874747e-01
1.608010296841917253e+01,4.499797218053455339e+01,3.231975745466454164e+00,9.954323867075633991e-01
1.643455223832251733e+01,4.410202490946055320e+01,3.308809635475864042e+00,9.955634162225621697e-01
1.679681453561640225e+01,4.093829887523412481e+01,3.208345610608323906e+00,9.956900414724806359e-01
1.716706208070636919e+01,3.438643172635930512e+01,2.814988118206448231e+00,9.958114064884223682e-01
1.754547089020480044e+01,2.815187932076593924e+01,2.407326231761214075e+00,9.959233402448788297e-01
1.793222086060967513e+01,2.730090774926718566e+01,2.438612216196573979e+00,9.960293825429480385e-01
1.832749585382779856e+01,2.939467637706952274e+01,2.742662965575673351e+00,9.961365144208247369e-01
1.873148378458322227e+01,2.550715051679176071e+01,2.486015347966866518e+00,9.962422713569495381e-01
1.914437670975237538e+01,2.015610973361772551e+01,2.052044035320303994e+00,9.963388624952134176e-01
1.956637091966839748e+01,2.252162071924413667e+01,2.395067204156608565e+00,9.964325991765287105e-01
1.999766703143802360e+01,2.003429535623309121e+01,2.225513521190457311e+00,9.965280176980555460e-01
2.043847008431550094e+01,1.646088101760122058e+01,1.910061462759300888e+00,9.966135587248843297e-01
2.088898963717873514e+01,1.866732199665741732e+01,2.262634406572714862e+00,9.967022361875566006e-01
2.134943986815411421e+01,1.365513290070208896e+01,1.728886172916858532e+00,9.967841838969208057e-01
2.182003967643733588e+01,1.615574535485088248e+01,2.136660741127185847e+00,9.968653948783898766e-01
2.230101278635862982e+01,1.177182395720370955e+01,1.626261690066092669e+00,9.969437493755506363e-01
2.279258785374185692e+01,1.366194436512009958e+01,1.971502293308597942e+00,9.970200802293808229e-01
2.329499857460808343e+01,1.097497982787817250e+01,1.654346992776073666e+00,9.970921957062693908e-01
2.380848379627522604e+01,1.027345524509019370e+01,1.617623734600735386e+00,9.971660220207346770e-01
2.433328763090669966e+01,1.108134780732591196e+01,1.822601254406283955e+00,9.972340085361106610e-01
2.486965957156292362e+01,8.748841229661527663e+00,1.503099448230883262e+00,9.973007120584498342e-01
2.541785461081096997e+01,7.737842260213952272e+00,1.388657531210399032e+00,9.973677250713446352e-01
2.597813336194865386e+01,8.362045560319824489e+00,1.567566279516116934e+00,9.974317449741684216e-01
2.655076218290076184e+01,8.329247510069395233e+00,1.631012360660513583e+00,9.974927171391364533e-01
