Y_p0.1,Y_p99.9,amb,clipped_pct,config,dark_log_range,dark_median,donor,file,geom,halo_ratio,headroom,lamp_d_uv,lamp_saturation_retention,lum,near_black_pct,peak,plateau_diam_max_arcmin,plateau_diam_median_arcmin,plateau_n,scene,sky_median,source_bg_contrast,used_log_range
0.9040224709672007,200.00002,DARK,19.20243069975083,ctrl_key018_clamp,1.8524410113930576,26.8656883133984,controls,d0/work/out/controls/ctrl_key018_clamp/S5__PHONE_SDR200_DARK.png,PHONE,2.6712069016051916,0.9999999000000099,0.05264183448377511,0.05722334487115252,SDR200,0.0,200.00002,12.198501983444267,1.9643387080319938,100,S5,,7.444440569209478,2.3448508133793813
0.0050000005,441.0276094888786,DARK,14.946435060215945,target_whiteanchor,4.554724171733904,8.024917283286065,mantiuk08,d0/work/out/mantiuk08/target_whiteanchor/S5__PHONE_BRIGHT500_DARK.png,PHONE,6.211889172229236,1.1337158700324146,0.04966327160099843,0.048062033404834816,BRIGHT500,0.6204902927740864,500.00005,6.815227058064701,3.1262242795608044,36,S5,,62.30594439164843,4.945495730530803
0.005,407.4812589566057,DARK,0.0,target_whiteanchor,4.578142293777704,7.523523476798525,mantiuk08,d0/work/out/mantiuk08/target_whiteanchor/S5__PHONE_HDR1000_DARK.png,PHONE,6.312829255597462,2.454100594860717,0.04241797982623602,0.17912260666361143,HDR1000,0.6217880502491694,509.2226356996031,,,0,S5,,67.68406282906848,4.911137634951271
0.10000001000000001,100.00001,DARK,17.783819559800666,target_whiteanchor,2.890619779158884,4.18859894526101,mantiuk08,d0/work/out/mantiuk08/target_whiteanchor/S5__PHONE_SDR100_DARK.png,PHONE,4.259044954986821,0.9999999000000099,0.051421934111405984,0.0010467744369670642,SDR100,2.268966725498339,100.00001,7.924007531344387,3.470143763543632,52,S5,,23.87433394957525,3.0
0.20000002000000003,200.00002,DARK,17.774897477159467,target_whiteanchor,2.8736256930675226,8.61672251393317,mantiuk08,d0/work/out/mantiuk08/target_whiteanchor/S5__PHONE_SDR200_DARK.png,PHONE,4.023207620546756,0.9999999000000099,0.051421934111405984,0.0010467744369670642,SDR200,1.0834652720099667,200.00002,7.924007531344387,3.470143763543632,52,S5,,23.210683606974882,3.0
0.0050000005,441.06518124499956,DARK,14.948543916112959,target_whiteauto,4.555153951338261,8.022655846785247,mantiuk08,d0/work/out/mantiuk08/target_whiteauto/S5__PHONE_BRIGHT500_DARK.png,PHONE,6.21441070092221,1.1336192954262325,0.049664250842632325,0.048045205557450545,BRIGHT500,0.6204902927740864,500.00005,6.815227058064701,3.1262242795608044,36,S5,,62.32350727101857,4.945532727106538
0.005,682.3752644314188,DARK,0.046719269102990034,target_whiteauto,4.223283674352612,13.459998790576197,mantiuk08,d0/work/out/mantiuk08/target_whiteauto/S5__PHONE_HDR1000_DARK.png,PHONE,5.781865285951594,1.4654692983826696,0.0402878709197854,0.2611510778716012,HDR1000,0.23602964078073088,999.9834788603439,5.717092880796204,2.6231821177080508,29,S5,,74.29298430252953,5.135053271274146
0.10000001000000001,100.00001,DARK,17.783819559800666,target_whiteauto,2.890619779158884,4.18859894526101,mantiuk08,d0/work/out/mantiuk08/target_whiteauto/S5__PHONE_SDR100_DARK.png,PHONE,4.259044954986821,0.9999999000000099,0.051421934111405984,0.0010467744369670642,SDR100,2.268966725498339,100.00001,7.924007531344387,3.470143763543632,52,S5,,23.87433394957525,3.0
0.20000002000000003,200.00002,DARK,17.774897477159467,target_whiteauto,2.8736256930675226,8.61672251393317,mantiuk08,d0/work/out/mantiuk08/target_whiteauto/S5__PHONE_SDR200_DARK.png,PHONE,4.023207620546756,0.9999999000000099,0.051421934111405984,0.0010467744369670642,SDR200,1.0834652720099667,200.00002,7.924007531344387,3.470143763543632,52,S5,,23.210683606974882,3.0
0.10000001000000001,93.7193500814823,DARK,3.0348058554817277,native_default,1.984130265193399,8.101055323909865,icam06,d0/work/out/icam06/native_default/S5__PHONE_SDR100_DARK.png,PHONE,2.256180821959684,1.0670155086762458,0.03897886421484446,0.3696162103168188,SDR100,0.21072337001661132,100.00001,6.221422657036012,2.2717423526882334,40,S5,,12.344071976012176,2.971829224790351
0.42492623278100233,94.97445094751545,DARK,2.8670707018272426,target_abs_dark_paper,1.7793423134323332,13.503577985937174,icam06,d0/work/out/icam06/target_abs_dark_paper/S5__PHONE_SDR100_DARK.png,PHONE,1.755667683358649,1.0529147470961613,0.03836757413397821,0.3756214905463996,SDR100,0.0,100.00001,7.12376288327607,3.2127288453890626,33,S5,,7.405445438545361,2.3492932485077915
0.10000001000000001,96.37275495134051,DARK,2.8497131955980066,target_abs_dark_readme,1.7448988571988586,19.06997888351877,icam06,d0/work/out/icam06/target_abs_dark_readme/S5__PHONE_SDR100_DARK.png,PHONE,1.5701166689990924,1.0376376606696667,0.041118670147455155,0.3182525418754413,SDR100,0.11793371054817277,100.00001,7.302629956093936,3.2127288453890626,35,S5,,5.2438448207420425,2.9839542306531626
0.005007984039388536,18.440451617359862,DARK,0.0,DOCUMENTED_TARGET_CONFIG,3.1243377465070052,0.02423434772475211,aces2,d0/work/out/aces2/DOCUMENTED_TARGET_CONFIG/S5__PHONE_BRIGHT500_PQ_DARK.png,PHONE,28.23763250166173,27.11430340075291,0.00964764351048179,0.8129174209483065,BRIGHT500_PQ,2.310657184385382,203.37537792584493,,,0,S5,,8392.030197624195,3.566108616878068
0.005009116480907799,20.352120553213656,DARK,0.0,DOCUMENTED_TARGET_CONFIG,3.1618927615801646,0.02641507321157205,aces2,d0/work/out/aces2/DOCUMENTED_TARGET_CONFIG/S5__PHONE_HDR1000_DARK.png,PHONE,28.436360625009545,49.134929079520276,0.0076200841690760805,0.852218756688878,HDR1000,2.112424730066445,277.11484098095525,,,0,S5,,10490.784513879575,3.6088485356678213
0.10000001000000001,13.651745583431657,DARK,0.0006488787375415283,DOCUMENTED_TARGET_CONFIG,1.7538903455939547,0.11659033031642438,aces2,d0/work/out/aces2/DOCUMENTED_TARGET_CONFIG/S5__PHONE_SDR100_DARK.png,PHONE,5.577197189400993,7.3250705844800015,0.015175107281173517,0.7052423254585395,SDR100,32.12014638704319,72.21907585136883,,,0,S5,,619.4259477211134,2.1351881426566965
2.2452530597822298,361.6096134521534,DARK,18.27858959717608,defaults,1.7389750124970873,59.18541288039767,reinhard02,d0/work/out/reinhard02/defaults/S5__PHONE_BRIGHT500_DARK.png,PHONE,2.118032314050784,1.382706602367909,0.02888849907990236,0.7767731871240403,BRIGHT500,0.0,499.98683522750133,3.07595368644621,1.3115910588540254,9,S5,,8.447805141410072,2.206974670839622
0.5475449689435911,72.34972799521722,DARK,18.27858959717608,defaults,1.706254798993606,11.924450726338673,reinhard02,d0/work/out/reinhard02/defaults/S5__PHONE_SDR100_DARK.png,PHONE,2.1087342170891685,1.3821752032932402,0.028901273876099923,0.7755771307424333,SDR100,0.0,99.99727979537438,3.07595368644621,1.3115910588540254,9,S5,,8.385902385801373,2.1210171098428643
1.0952140946299254,144.69864854176592,DARK,18.27858959717608,defaults,1.706248954267315,23.848729494101853,reinhard02,d0/work/out/reinhard02/defaults/S5__PHONE_SDR200_DARK.png,PHONE,2.1087499481243226,1.38218291611944,0.0289012961658103,0.7755778354973492,SDR200,0.0,199.99473932410277,3.07595368644621,1.3115910588540254,9,S5,,8.385970387796316,2.120965450684611
