0,-8,-0.69897,0
0,-7.9,-0.69897,0
0,-7.8,-0.69897,0
0,-7.7,-0.69897,0
0,-7.6,-0.69897,0
0,-7.5,-0.69897,0
0,-7.4,-0.69897,0
0,-7.3,-0.69897,0
0,-7.2,-0.69897,0
0,-7.1,-0.69897,0
0,-7,-0.69897,0
0,-6.9,-0.69897,0
0,-6.8,-0.69897,0
0,-6.7,-0.69897,0
0,-6.6,-0.69897,0
0,-6.5,-0.69897,0
0,-6.4,-0.69897,0
0,-6.3,-0.69897,0
0,-6.2,-0.69897,0
0,-6.1,-0.69897,0
0,-6,-0.69897,0
0,-5.9,-0.69897,0
0,-5.8,-0.69897,0
0,-5.7,-0.69897,0
0,-5.6,-0.69897,0
0,-5.5,-0.69897,0
0,-5.4,-0.69897,0
0,-5.3,-0.69897,0
0,-5.2,-0.69897,0
0,-5.1,-0.69897,0
0,-5,-0.69897,0
0,-4.9,-0.69897,0
0,-4.8,-0.69897,0
0,-4.7,-0.69897,0
0,-4.6,-0.69897,0
0,-4.5,-0.54299,0.0295752
0,-4.4,-0.365495,0.0462414
0,-4.3,-0.300703,0.0521015
0,-4.2,-0.300703,0.0521015
0,-4.1,-0.300703,0.0521015
0,-4,-0.300703,0.0521015
0,-3.9,-0.300703,0.0521015
0,-3.8,-0.300703,0.0521015
0,-3.7,-0.300703,0.0521015
0,-3.6,-0.211898,0.0602753
0,-3.5,-0.0702906,0.0740301
0,-3.4,0.0276709,0.0842996
0,-3.3,0.0276709,0.0842996
0,-3.2,0.0276709,0.0842996
0,-3.1,0.0276709,0.0842996
0,-3,0.0276709,0.0842996
0,-2.9,0.0276709,0.0842996
0,-2.8,0.0276709,0.0842996
0,-2.7,0.0276709,0.0842996
0,-2.6,0.0276709,0.0842996
0,-2.5,0.0276709,0.0842996
0,-2.4,0.0276709,0.0842996
0,-2.3,0.0276709,0.0842996
0,-2.2,0.0276709,0.0842996
0,-2.1,0.0276709,0.0842996
0,-2,0.0276709,0.0842996
0,-1.9,0.0276709,0.0842996
0,-1.8,0.0276709,0.0842996
0,-1.7,0.0276709,0.0842996
0,-1.6,0.0276709,0.0842996
0,-1.5,0.0276709,0.0842996
0,-1.4,0.0276709,0.0842996
0,-1.3,0.0276709,0.0842996
0,-1.2,0.0276709,0.0842996
0,-1.1,0.0276709,0.0842996
0,-1,0.0276709,0.0842996
0,-0.9,0.0276709,0.0842996
0,-0.8,0.0276709,0.0842996
0,-0.7,0.0276709,0.0842996
0,-0.6,0.0276709,0.0842996
0,-0.5,0.0276709,0.0842996
0,-0.4,0.108862,0.0934022
0,-0.3,0.190054,0.103127
0,-0.2,0.271245,0.113555
0,-0.0999999,0.352437,0.124769
0,1.19209e-07,0.433628,0.136857
0,0.1,0.514819,0.149911
0,0.2,0.596011,0.164028
0,0.3,0.677202,0.179313
0,0.4,0.758393,0.19588
0,0.5,0.839585,0.213849
0,0.6,0.920776,0.233353
0,0.7,1.00197,0.254533
0,0.8,1.08316,0.277544
0,0.9,1.16435,0.302553
0,1,1.24554,0.329742
0,1.1,1.32673,0.359307
0,1.2,1.40792,0.391463
0,1.3,1.48912,0.426443
0,1.4,1.57031,0.4645
0,1.5,1.6515,0.50591
0,1.6,1.73269,0.550972
0,1.7,1.81388,0.600011
0,1.8,1.89507,0.653384
0,1.9,1.97626,0.711475
0,2,2.05746,0.774704
0,2.1,2.13865,0.843529
0,2.2,2.21984,0.918447
0,2.3,2.30103,1
0,2.4,2.30103,1
0,2.5,2.30103,1
0,2.6,2.30103,1
0,2.7,2.30103,1
0,2.8,2.30103,1
0,2.9,2.30103,1
0,3,2.30103,1
0,3.1,2.30103,1
0,3.2,2.30103,1
0,3.3,2.30103,1
0,3.4,2.30103,1
0,3.5,2.30103,1
0,3.6,2.30103,1
0,3.7,2.30103,1
0,3.8,2.30103,1
0,3.9,2.30103,1
0,4,2.30103,1
0,4.1,2.30103,1
0,4.2,2.30103,1
0,4.3,2.30103,1
0,4.4,2.30103,1
0,4.5,2.30103,1
0,4.6,2.30103,1
0,4.7,2.30103,1
0,4.8,2.30103,1
0,4.9,2.30103,1
0,5,2.30103,1
0,5.1,2.30103,1
0,5.2,2.30103,1
0,5.3,2.30103,1
0,5.4,2.30103,1
0,5.5,2.30103,1
0,5.6,2.30103,1
0,5.7,2.30103,1
0,5.8,2.30103,1
0,5.9,2.30103,1
0,6,2.30103,1
0,6.1,2.30103,1
0,6.2,2.30103,1
0,6.3,2.30103,1
0,6.4,2.30103,1
0,6.5,2.30103,1
0,6.6,2.30103,1
0,6.7,2.30103,1
0,6.8,2.30103,1
0,6.9,2.30103,1
0,7,2.30103,1
0,7.1,2.30103,1
0,7.2,2.30103,1
0,7.3,2.30103,1
0,7.4,2.30103,1
0,7.5,2.30103,1
0,7.6,2.30103,1
0,7.7,2.30103,1
0,7.8,2.30103,1
0,7.9,2.30103,1
0,8,2.30103,1
