0.000000,0.25915494
0.000250,0.26108799
0.000500,0.26302104
0.000750,0.26495409
0.001000,0.26688714
0.001250,0.26882019
0.001500,0.27075324
0.001750,0.27268629
0.002000,0.27461934
0.002250,0.27655239
0.002500,0.27848544
0.002750,0.28041849
0.003000,0.28235154
0.003250,0.28428459
0.003500,0.28621764
0.003750,0.28815069
0.004000,0.29008374
0.004250,0.29201679
0.004500,0.29394983
0.004750,0.29588288
0.005000,0.29781593
0.005250,0.29974898
0.005500,0.30168203
0.005750,0.30361508
0.006000,0.30554813
0.006250,0.30748118
0.006500,0.30941423
0.006750,0.31134728
0.007000,0.31328033
0.007250,0.31521338
0.007500,0.31714643
0.007750,0.31907948
0.008000,0.32101253
0.008250,0.32294558
0.008500,0.32487863
0.008750,0.32681168
0.009000,0.32874473
0.009250,0.33067778
0.009500,0.33261083
0.009750,0.33454387
0.010000,0.33647692
0.010250,0.33840997
0.010500,0.34034302
0.010750,0.34227607
0.011000,0.34420912
0.011250,0.34614217
0.011500,0.34807522
0.011750,0.35000827
0.012000,0.35194132
0.012250,0.35387437
0.012500,0.35580742
0.012750,0.35774047
0.013000,0.35967352
0.013250,0.36160657
0.013500,0.36353962
0.013750,0.36547267
0.014000,0.36740572
0.014250,0.36933877
0.014500,0.37127182
0.014750,0.37320487
0.015000,0.37513792
0.015250,0.37707096
0.015500,0.37900401
0.015750,0.38093706
0.016000,0.38287011
0.016250,0.38480316
0.016500,0.38673621
0.016750,0.38866926
0.017000,0.39060231
0.017250,0.39253536
0.017500,0.39446841
0.017750,0.39640146
0.018000,0.39833451
0.018250,0.40026756
0.018500,0.40220061
0.018750,0.40413366
0.019000,0.40606671
0.019250,0.40799976
0.019500,0.40993281
0.019750,0.41186586
0.020000,0.41379891
0.020250,0.41573196
0.020500,0.41766501
0.020750,0.41959805
0.021000,0.4215311
0.021250,0.42346415
0.021500,0.4253972
0.021750,0.42733025
0.022000,0.4292633
0.022250,0.43119635
0.022500,0.4331294
0.022750,0.43506245
0.023000,0.4369955
0.023250,0.43892855
0.023500,0.4408616
0.023750,0.44279465
0.024000,0.4447277
0.024250,0.44666075
0.024500,0.4485938
0.024750,0.45052685
0.025000,0.4524599
0.025250,0.45439295
0.025500,0.456326
0.025750,0.45825905
0.026000,0.46019209
0.026250,0.46212514
0.026500,0.46405819
0.026750,0.46599124
0.027000,0.46792429
0.027250,0.46985734
0.027500,0.47179039
0.027750,0.47372344
0.028000,0.47565649
0.028250,0.47758954
0.028500,0.47952259
0.028750,0.48145564
0.029000,0.48338869
0.029250,0.48532174
0.029500,0.48725479
0.029750,0.48918784
0.030000,0.49112089
0.030250,0.49305394
0.030500,0.49498699
0.030750,0.49692004
0.031000,0.49885309
0.031250,0.50078614
0.031500,0.50271918
0.031750,0.50465223
0.032000,0.50658528
0.032250,0.50851833
0.032500,0.51045138
0.032750,0.51238443
0.033000,0.51431748
0.033250,0.51625053
0.033500,0.51818358
0.033750,0.52011663
0.034000,0.52204968
0.034250,0.52398273
0.034500,0.52591578
0.034750,0.52784883
0.035000,0.52978188
0.035250,0.53171493
0.035500,0.53364798
0.035750,0.53558103
0.036000,0.53751408
0.036250,0.53944713
0.036500,0.54138018
0.036750,0.54331322
0.037000,0.54524627
0.037250,0.54717932
0.037500,0.54911237
0.037750,0.55104542
0.038000,0.55297847
0.038250,0.55491152
0.038500,0.55684457
0.038750,0.55877762
0.039000,0.56071067
0.039250,0.56264372
0.039500,0.56457677
0.039750,0.56650982
0.040000,0.56844287
0.040250,0.57037592
0.040500,0.57231595
0.040750,0.57428706
0.041000,0.57626539
0.041250,0.57825094
0.041500,0.58024373
0.041750,0.58224376
0.042000,0.58425103
0.042250,0.58626557
0.042500,0.58828736
0.042750,0.59031643
0.043000,0.59235277
0.043250,0.59439641
0.043500,0.59644733
0.043750,0.59850555
0.044000,0.60057109
0.044250,0.60264393
0.044500,0.6047241
0.044750,0.6068116
0.045000,0.60890644
0.045250,0.61100863
0.045500,0.61311816
0.045750,0.61523505
0.046000,0.61735932
0.046250,0.61949095
0.046500,0.62162997
0.046750,0.62377637
0.047000,0.62593017
0.047250,0.62809138
0.047500,0.63025999
