0,-8,-0.0039325,0
0,-7.9,-0.0039325,0
0,-7.8,-0.0039325,0
0,-7.7,-0.0039325,0
0,-7.6,-0.0039325,0
0,-7.5,-0.0039325,0
0,-7.4,-0.0039325,0
0,-7.3,-0.0039325,0
0,-7.2,-0.0039325,0
0,-7.1,-0.0039325,0
0,-7,-0.0039325,0
0,-6.9,-0.0039325,0
0,-6.8,-0.0039325,0
0,-6.7,-0.0039325,0
0,-6.6,-0.0039325,0
0,-6.5,-0.0039325,0
0,-6.4,-0.0039325,0
0,-6.3,-0.0039325,0
0,-6.2,-0.0039325,0
0,-6.1,-0.0039325,0
0,-6,-0.0039325,0
0,-5.9,-0.0039325,0
0,-5.8,-0.0039325,0
0,-5.7,-0.0039325,0
0,-5.6,-0.0039325,0
0,-5.5,-0.0039325,0
0,-5.4,-0.0039325,0
0,-5.3,-0.0039325,0
0,-5.2,-0.0039325,0
0,-5.1,-0.0039325,0
0,-5,-0.0039325,0
0,-4.9,-0.0039325,0
0,-4.8,-0.0039325,0
0,-4.7,-0.0039325,0
0,-4.6,-0.0039325,0
0,-4.5,0.248711,0.0805994
0,-4.4,0.491188,0.126491
0,-4.3,0.692668,0.168034
0,-4.2,0.840422,0.202484
0,-4.1,0.960074,0.233648
0,-4,1.05608,0.261166
0,-3.9,1.13137,0.28452
0,-3.8,1.19609,0.305972
0,-3.7,1.30149,0.3439
0,-3.6,1.43464,0.397789
0,-3.5,1.56935,0.460113
0,-3.4,1.69861,0.528458
0,-3.3,1.76549,0.567515
0,-3.2,1.82515,0.604695
0,-3.1,1.87625,0.638394
0,-3,1.92558,0.672659
0,-2.9,1.96399,0.700571
0,-2.8,2.01619,0.740327
0,-2.7,2.05938,0.774882
0,-2.6,2.09009,0.800414
0,-2.5,2.11963,0.825745
0,-2.4,2.15514,0.857246
0,-2.3,2.18808,0.887516
0,-2.2,2.21908,0.916977
0,-2.1,2.24286,0.940218
0,-2,2.25767,0.954988
0,-1.9,2.25767,0.954988
0,-1.8,2.25767,0.954988
0,-1.7,2.25767,0.954988
0,-1.6,2.26238,0.959732
0,-1.5,2.27916,0.976832
0,-1.4,2.27916,0.976832
0,-1.3,2.27916,0.976832
0,-1.2,2.27916,0.976832
0,-1.1,2.27916,0.976832
0,-1,2.27916,0.976832
0,-0.9,2.27916,0.976832
0,-0.8,2.27916,0.976832
0,-0.7,2.27916,0.976832
0,-0.6,2.27916,0.976832
0,-0.5,2.27916,0.976832
0,-0.4,2.27916,0.976832
0,-0.3,2.27916,0.976832
0,-0.2,2.28343,0.981233
0,-0.0999999,2.30144,1
0,1.19209e-07,2.30144,1
0,0.1,2.30144,1
0,0.2,2.30144,1
0,0.3,2.30144,1
0,0.4,2.30144,1
0,0.5,2.30144,1
0,0.6,2.30144,1
0,0.7,2.30144,1
0,0.8,2.30144,1
0,0.9,2.30144,1
0,1,2.30144,1
0,1.1,2.30144,1
0,1.2,2.30144,1
0,1.3,2.30144,1
0,1.4,2.30144,1
0,1.5,2.30144,1
0,1.6,2.30144,1
0,1.7,2.30144,1
0,1.8,2.30144,1
0,1.9,2.30144,1
0,2,2.30144,1
0,2.1,2.30144,1
0,2.2,2.30144,1
0,2.3,2.30144,1
0,2.4,2.30144,1
0,2.5,2.30144,1
0,2.6,2.30144,1
0,2.7,2.30144,1
0,2.8,2.30144,1
0,2.9,2.30144,1
0,3,2.30144,1
0,3.1,2.30144,1
0,3.2,2.30144,1
0,3.3,2.30144,1
0,3.4,2.30144,1
0,3.5,2.30144,1
0,3.6,2.30144,1
0,3.7,2.30144,1
0,3.8,2.30144,1
0,3.9,2.30144,1
0,4,2.30144,1
0,4.1,2.30144,1
0,4.2,2.30144,1
0,4.3,2.30144,1
0,4.4,2.30144,1
0,4.5,2.30144,1
0,4.6,2.30144,1
0,4.7,2.30144,1
0,4.8,2.30144,1
0,4.9,2.30144,1
0,5,2.30144,1
0,5.1,2.30144,1
0,5.2,2.30144,1
0,5.3,2.30144,1
0,5.4,2.30144,1
0,5.5,2.30144,1
0,5.6,2.30144,1
0,5.7,2.30144,1
0,5.8,2.30144,1
0,5.9,2.30144,1
0,6,2.30144,1
0,6.1,2.30144,1
0,6.2,2.30144,1
0,6.3,2.30144,1
0,6.4,2.30144,1
0,6.5,2.30144,1
0,6.6,2.30144,1
0,6.7,2.30144,1
0,6.8,2.30144,1
0,6.9,2.30144,1
0,7,2.30144,1
0,7.1,2.30144,1
0,7.2,2.30144,1
0,7.3,2.30144,1
0,7.4,2.30144,1
0,7.5,2.30144,1
0,7.6,2.30144,1
0,7.7,2.30144,1
0,7.8,2.30144,1
0,7.9,2.30144,1
0,8,2.30144,1
